date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:44:03	0/-1	---M--	302	error ('')			https://anerdsworld.com/how-to-sell-seo-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-sell-seo-course.4a7.delayed	(from https://anerdsworld.com/backlinks-how-to-get-published-in-the-media-without-a-pr-team/)
02:44:04	0/-1	---M--	301	error ('')			https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.eot	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.4a8.delayed	(from https://anerdsworld.com/seo-questions-answers)
02:44:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:11%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	(from https://anerdsworld.com/seo-questions-answers)
02:44:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:12%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	(from https://anerdsworld.com/seo-questions-answers)
02:44:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:13%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	(from https://anerdsworld.com/seo-questions-answers)
02:44:07	5988/5988	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jan%202022%2021:44:13%20GMT	https://anerdsworld.com/wp-json/wp/v2/posts/27547	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/wp/v2/posts/27547.json	(from https://anerdsworld.com/seo-questions-answers)
02:44:07	807/807	---MC-	200	added ('OK')	application/rss+xml	etag:%2225c0620eef8c3b534c01766b197c1f0c%22	https://anerdsworld.com/seo-questions-answers/feed/	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/seo-questions-answers/feed/index.html	(from https://anerdsworld.com/seo-questions-answers)
02:44:08	2518/2518	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jan%202022%2021:44:14%20GMT	https://anerdsworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanerdsworld.com%2Fseo-questions-answers	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/oembed/1.0/embed7472.json	(from https://anerdsworld.com/seo-questions-answers)
02:44:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:14%20GMT	https://anerdsworld.com/?p=27547	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/index4ed4.html	(from https://anerdsworld.com/seo-questions-answers)
02:44:08	2639/2639	---MCZ	200	added ('OK')	text/xml	date:Tue,%2011%20Jan%202022%2021:44:15%20GMT	https://anerdsworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanerdsworld.com%2Fseo-questions-answers&format=xml	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/oembed/1.0/embeda117	(from https://anerdsworld.com/seo-questions-answers)
02:44:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:16%20GMT	https://anerdsworld.com/n[i].href	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/n[i].href	(from https://anerdsworld.com/seo-questions-answers)
02:44:09	0/-1	---M--	301	error ('')			https://anerdsworld.com/POST	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/POST.4b0.delayed	(from https://anerdsworld.com/seo-questions-answers)
02:44:09	0/-1	---M--	302	error ('')			https://anerdsworld.com/seo-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/seo-course.4b1.delayed	(from https://anerdsworld.com/seo-questions-answers)
02:44:09	0/-1	---M--	302	error ('')			https://anerdsworld.com/best-web-design-business-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/best-web-design-business-course.4b2.delayed	(from https://anerdsworld.com/seo-questions-answers)
02:44:09	0/-1	---M--	302	error ('')			https://anerdsworld.com/how-to-sell-seo-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-sell-seo-course.4b3.delayed	(from https://anerdsworld.com/seo-questions-answers)
02:44:10	0/-1	---M--	301	error ('')			https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.eot	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.4b4.delayed	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:17%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:18%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:18%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:13	3916/3916	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jan%202022%2021:44:19%20GMT	https://anerdsworld.com/wp-json/wp/v2/posts/27551	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/wp/v2/posts/27551.json	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:13	858/858	---MC-	200	added ('OK')	application/rss+xml	etag:%228d38ec59436e0f553849a062b109f955%22	https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/feed/	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/keyword-research-step-by-step-guide-for-seo/feed/index.html	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:13	2580/2580	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jan%202022%2021:44:20%20GMT	https://anerdsworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanerdsworld.com%2Fkeyword-research-step-by-step-guide-for-seo%2F	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/oembed/1.0/embedbedc.json	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:20%20GMT	https://anerdsworld.com/?p=27551	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/indexa019.html	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:14	2700/2700	---MCZ	200	added ('OK')	text/xml	date:Tue,%2011%20Jan%202022%2021:44:21%20GMT	https://anerdsworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanerdsworld.com%2Fkeyword-research-step-by-step-guide-for-seo%2F&format=xml	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/oembed/1.0/embed0672	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:21%20GMT	https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/n[i].href	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/keyword-research-step-by-step-guide-for-seo/n[i].href	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:22%20GMT	https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/POST	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/keyword-research-step-by-step-guide-for-seo/POST	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:16	0/-1	---M--	302	error ('')			https://anerdsworld.com/seo-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/seo-course.4bd.delayed	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:16	0/-1	---M--	302	error ('')			https://anerdsworld.com/best-web-design-business-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/best-web-design-business-course.4be.delayed	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:16	0/-1	---M--	302	error ('')			https://anerdsworld.com/how-to-sell-seo-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-sell-seo-course.4bf.delayed	(from https://anerdsworld.com/keyword-research-step-by-step-guide-for-seo/)
02:44:16	0/-1	---M--	301	error ('')			https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.eot	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.4c0.delayed	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:23%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:24%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:25%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:19	3951/3951	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jan%202022%2021:44:26%20GMT	https://anerdsworld.com/wp-json/wp/v2/posts/27556	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/wp/v2/posts/27556.json	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:19	910/910	---MC-	200	added ('OK')	application/rss+xml	etag:%225de5b81edb2f1a29a76e466f04f55a6b%22	https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/feed/	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/feed/index.html	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:20	2668/2668	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jan%202022%2021:44:26%20GMT	https://anerdsworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanerdsworld.com%2Fhow-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo%2F	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/oembed/1.0/embedbadd.json	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:27%20GMT	https://anerdsworld.com/?p=27556	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/indexe4b4.html	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:21	2788/2788	---MCZ	200	added ('OK')	text/xml	date:Tue,%2011%20Jan%202022%2021:44:27%20GMT	https://anerdsworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanerdsworld.com%2Fhow-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo%2F&format=xml	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/oembed/1.0/embed5826	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:28%20GMT	https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/n[i].href	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/n[i].href	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:29%20GMT	https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/POST	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/POST	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:22	0/-1	---M--	302	error ('')			https://anerdsworld.com/seo-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/seo-course.4c9.delayed	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:22	0/-1	---M--	302	error ('')			https://anerdsworld.com/best-web-design-business-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/best-web-design-business-course.4ca.delayed	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:22	0/-1	---M--	302	error ('')			https://anerdsworld.com/how-to-sell-seo-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-sell-seo-course.4cb.delayed	(from https://anerdsworld.com/how-to-rank-your-website-on-google-6-easy-steps-to-1-for-seo/)
02:44:23	0/-1	---M--	301	error ('')			https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.eot	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.4cc.delayed	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:30%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:31%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:31%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:26	3498/3498	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jan%202022%2021:44:32%20GMT	https://anerdsworld.com/wp-json/wp/v2/posts/27559	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/wp/v2/posts/27559.json	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:26	921/921	---MC-	200	added ('OK')	application/rss+xml	etag:%225b4a2f513765f419af10f23980b3d60b%22	https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/feed/	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/feed/index.html	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:33%20GMT	https://anerdsworld.com/?p=27559	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/indexdc77.html	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:28	2685/2685	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jan%202022%2021:44:34%20GMT	https://anerdsworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanerdsworld.com%2Fon-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google%2F	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/oembed/1.0/embed0aa9.json	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:29	2805/2805	---MCZ	200	added ('OK')	text/xml	date:Tue,%2011%20Jan%202022%2021:44:35%20GMT	https://anerdsworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanerdsworld.com%2Fon-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google%2F&format=xml	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/oembed/1.0/embedd44a	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:36%20GMT	https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/n[i].href	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/n[i].href	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:37%20GMT	https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/POST	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/POST	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:30	0/-1	---M--	302	error ('')			https://anerdsworld.com/seo-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/seo-course.4d5.delayed	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:30	0/-1	---M--	302	error ('')			https://anerdsworld.com/best-web-design-business-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/best-web-design-business-course.4d6.delayed	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:30	0/-1	---M--	302	error ('')			https://anerdsworld.com/how-to-sell-seo-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-sell-seo-course.4d7.delayed	(from https://anerdsworld.com/on-page-seo-checklist-2020-how-to-get-a-higher-ranking-on-google/)
02:44:31	0/-1	---M--	301	error ('')			https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.eot	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.4d8.delayed	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:38%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:39%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:40%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:34	4076/4076	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jan%202022%2021:44:40%20GMT	https://anerdsworld.com/wp-json/wp/v2/posts/27562	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/wp/v2/posts/27562.json	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:34	928/928	---MC-	200	added ('OK')	application/rss+xml	etag:%221aa3fb0e1edf7fad8e8773a5d349712f%22	https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/feed/	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/feed/index.html	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:35	2715/2715	---MCZ	200	added ('OK')	application/json	date:Tue,%2011%20Jan%202022%2021:44:41%20GMT	https://anerdsworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanerdsworld.com%2Fhow-to-steal-your-competitors-traffic-uncover-their-seo-strategy%2F	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/oembed/1.0/embed7f52.json	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:41%20GMT	https://anerdsworld.com/?p=27562	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/index13f1.html	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:35	2838/2838	---MCZ	200	added ('OK')	text/xml	date:Tue,%2011%20Jan%202022%2021:44:42%20GMT	https://anerdsworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanerdsworld.com%2Fhow-to-steal-your-competitors-traffic-uncover-their-seo-strategy%2F&format=xml	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/wp-json/oembed/1.0/embed6415	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:43%20GMT	https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/n[i].href	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/n[i].href	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:43%20GMT	https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/POST	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/POST	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:37	0/-1	---M--	302	error ('')			https://anerdsworld.com/seo-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/seo-course.4e1.delayed	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:37	0/-1	---M--	302	error ('')			https://anerdsworld.com/best-web-design-business-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/best-web-design-business-course.4e2.delayed	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:37	0/-1	---M--	302	error ('')			https://anerdsworld.com/how-to-sell-seo-course	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/how-to-sell-seo-course.4e3.delayed	(from https://anerdsworld.com/how-to-steal-your-competitors-traffic-uncover-their-seo-strategy/)
02:44:37	0/-1	---M--	301	error ('')			https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.eot	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.4e4.delayed	(from https://anerdsworld.com/how-to-rank-your-website-1-on-google-for-multiple-cities-keywords/)
02:44:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:45%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.woff	(from https://anerdsworld.com/how-to-rank-your-website-1-on-google-for-multiple-cities-keywords/)
02:44:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:45%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.ttf	(from https://anerdsworld.com/how-to-rank-your-website-1-on-google-for-multiple-cities-keywords/)
02:44:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jan%202022%2021:44:46%20GMT	https://anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	C:/My%20Web%20Sites/webdesignpro-new/anerdsworld.com/fonts/FontFont%20-%20GoodPro-Bold.svg	(from https://anerdsworld.com/how-to-rank-your-website-1-on-google-for-multiple-cities-keywords/)
